assetid,anatomy_model,avg_touches
W19275,Pertussis,1.0
W01Y103994,Strep Throat,1.0
W01E109441,Ovarian Cancer,1.0
W01E127585,Allergic Rhinitis,1.0
W20412,GERD,1.0
W01E106200,Ankylosing Spondylitis,1.0
W01E115890,Mastectomy,1.0
W06238,Back Pain,1.0
W01Y101216,Eye,1.0
W35145,Rheumatoid Arthritis,1.0
W01E128796,Implantable Port,1.0
W08668,Colon,1.0
W37128,Asthma Inhaler,1.0
W01E133216,Neck,1.0
W01E118535,Adam Insulin ,1.0
W01E111959,Asthma Inhaler,1.0
W01E119013,Neck,1.0
W20128,Stomach,1.0
W27849,Neck,1.0
W01E120495,Liver Cirrhosis,1.0
W27395,Torn Rotator Cuff,3.0
W01E122733,Prostate Anatomy Tour,2.0
W01Y104476,Pancreas Anatomy,1.0
W34660,Hepatitis C,1.0
W01E134375,Melanoma,2.0
W01E101611,Pancreas Anatomy,1.0
W01E124991,Kidney,2.0
W01E111604,Contact Dermatitis,1.0
W01E133287,Head,2.0
W01E112655,Heart,2.0
W01Y114435,McDonald's Criteria,2.0
W01Y104649,Prostate Cancer,1.0
W01E109441,Lung Cancer,1.0
W01Y107137,Ear,1.0
W01E100969,Inguinal Hernia: Indirect,1.0
W01E130950,Diabetic Retinopathy,3.0
W01E119724,Type 2 Diabetes - Glucose Absorption,1.0
W14238,Coronary Artery Disease,1.0
W01E106116,Squamous Cell Cancer Of The Head And Neck,2.0
W01E112084,Wrist,1.0
W01E106959,Elbow,1.0
W01E132666,Blood Clot in Vein,1.0
W01E123919,Pelvis,1.0
W01E129255,Lung,1.0
W01E105903,Insulin and Glucose,1.0
W37955,Pancreatic Bile Duct,1.0
W01Y100131,Carpal Tunnel Syndrome,1.0
W01E133698,Urinary Tract Infection,1.0
W01E102497,Endometrial Cancer,1.0
W25669,Wagner Classification,1.0
W24542,Colonoscopy,1.0
W01E126988,Wagner Classification,1.0
W14413,Acute Bronchitis,2.0
W19978,Elbow,1.0
W01E101578,Diabetic Nerve Problem,1.0
W11223,Liver,1.0
W01E103572,Type 2 Diabetes - Glucose Absorption,1.0
W01E129127,Lung,1.0
W01E129133,Insulin and Glucose,1.0
W26869,Uterus,1.0
W01E106959,Hyperparathyroidism,1.0
W01E128998,Spine,1.0
W03929,Astigmatism,1.0
W01E123793,Common Cold,1.0
W01E105324,COPD,1.0
W01E105771,Ankylosing Spondylitis,1.0
W01E105670,Spine,7.0
W01E119391,Deep Vein Thrombosis,1.0
W01E109020,Neck,1.0
W24301,Heart,5.0
W01E116592,Diverticulosis,1.0
W04417,Smokers Lung,1.0
W01Y114191,Eye,1.0
W01Y103722,Urinary System,3.0
W27850,Colonoscopy,1.0
W46067,Vaginal Birth,1.0
W35191,Eye,1.0
W03216,Thyroid Cancer,2.0
W01Y103983,Abdomen,1.0
W24366,Shingles,1.0
W43920,Shingles,1.0
W01E121804,Diverticulitis,1.0
W09874,Neck,1.0
W11407,Lymph Nodes around Uterus,1.0
W01E130666,PCOS,1.0
W01Y112475,Back Pain,1.0
W01E122363,Thyroid Nodules,1.0
W01E124553,McDonald's Criteria,1.0
W01E128053,Leg,1.0
W01Y103519,Insulin and Glucose,1.0
W11580,Stomach Cancer,1.0
W01E119279,Torn Rotator Cuff,1.0
W37461,Torn Rotator Cuff,1.0
W01E119391,Warts on Skin,1.0
W13284,Crohn's Disease,1.0
W26281,Low Testosterone,1.0
W24584,Teeth,1.0
W01Y106391,Sinusitis,1.0
W01E101408,Crohn's Disease,2.0
W08514,Back Pain,1.0
W01Y100187,Diabetic Nerve Problem,1.0
W38020,Low Testosterone,1.0
W01Y104700,Pancreatic Bile Duct,1.0
W01E102471,Stomach Cancer,1.0
W01E103320,ADHD,1.0
W37716,Scoliosis,1.0
W19617,Gallstone Pancreatitis,1.0
W14670,Stomach,1.0
W10059,Spine,1.0
W19275,Tuberculosis,1.0
W01E100966,PCOS,2.0
W01E115527,Neck,3.0
W01E129966,Asthma Inhaler,1.0
W26110,Gallstone Pancreatitis,3.0
W01Y108723,Contact Dermatitis,1.0
W01E114884,Head,1.0
W01E100558,Peptic Ulcer Disease,2.0
W01E110101,Menopause,1.0
W01E117659,Peripheral Artery Disease,1.0
W01E131001,Stye,1.0
W01Y107019,Pelvis,1.0
W20147,Osteoarthritis,1.0
W01869,Kidney Stones,1.0
W01Y101425,Multiple Sclerosis,1.0
W20297,Aortic Valve Stenosis,1.0
W46641,Blister,2.0
W01E113652,Abdomen,1.0
W01E114902,Endometrial Cancer,1.0
W01E133901,Lung,1.0
W01E118883,Advanced Atherosclerosis,3.0
W01E118399,Eczema,1.0
W14246,Pelvis,1.0
W42938,Mastectomy,1.0
W01E134687,Mole Mapping,1.0
W01Y108032,Insulin and Glucose,1.0
W01Y111660,Insulin and Glucose,1.0
W01Y104720,Dry Eye,1.0
W01Y101933,Myocardial Infarction,1.0
W01E115690,Hand,1.0
W13264,Head,1.0
W01E102497,Ankylosing Spondylitis,1.0
W01Y104593,Cardiac Catheterization,1.0
W01E114881,Low Testosterone,1.0
W26113,Reproductive System,1.0
W01Y103763,Insulin and Glucose,1.0
W13107,Elbow,1.0
W01E134682,Outer Ear Infection,1.0
W01E121657,Thyroid Nodules,1.0
W01E111391,Hand,1.0
W01E130192,Rheumatoid Arthritis,1.0
W01E102885,Myocardial Ischemia,1.0
W10244,Hepatitis,1.0
W01E128833,Thyroid Nodules,1.0
W01E125529,Spine,1.0
W08736,Teeth,1.0
W01E104697,Urinary Incontinence,1.0
W07836,Mole Mapping,2.0
W01E116723,Heart,1.0
W01Y105544,Hypoglycemia,1.0
W19543,Neck,2.0
W01E128043,ALS,1.0
W38323,Immunotherapy,1.0
W01E116709,Acne Detailed,1.0
W01Y104903,Thyroid Cancer,11.0
W01E127611,Spine,2.0
W31222,Gallbladder Anatomy,1.0
W01E130951,Abdomen,1.0
W01E122009,Mohs Surgery,1.0
W13648,Abdomen,2.0
W01E103512,Prostate Anatomy Tour,1.0
W15189,Systems,3.0
W01Y101643,Artery Blockage,1.0
W01E116939,Colon Polyps,1.1666666666666667
W01E128803,Large Intestine Cross Section,1.6666666666666667
W01Y113468,Vaginal Birth,1.0
W01Y101857,Artery Blockage,1.0
W01E127585,Esophageal Cancer,1.0
W01E110654,Elbow,1.0
W01Y109182,Sinusitis,1.0
W01E124888,Torn Medial Meniscus,1.0
W01E115449,Abdomen,1.0
W06040,Abdomen,1.0
W01E128236,Mole Mapping,2.0
W46067,Ankylosing Spondylitis,2.0
W01E103427,Spine,1.0
W01Y112806,Pelvis,1.0
W26463,Depression: Brain Activity,1.0
W01E128034,Eczema,2.0
W01E100994,Endoscopy,1.0
W01Y102342,Pancreas Anatomy,1.0
W01E121125,Colonoscopy,1.0
W15497,Osteoporosis,1.0
W01E116907,Wagner Classification,1.0
W24070,Abdomen,1.0
W15479,Pregnancy,1.0
W01Y100628,Colonoscopy,1.0
W01E121814,Pancreas Anatomy,2.0
W01E134251,Head,1.0
W06239,Coronary Artery Disease,1.0
W01E125125,Heart Failure,1.0
W01Y104186,Warts on Skin,1.0
W32000,Knee,2.0
W01Y104863,Asthma Inhaler,1.0
W01E128408,Cervical Burst Fracture,1.0
W01E113656,Peripheral Artery Disease,1.0
W01E110158,Mohs Surgery,1.0
W01Y100384,Pancreas Anatomy,1.0
W01E133193,Mastectomy,1.0
W01E104174,Heart,1.0
W01E100429,Head,1.0
W01E134250,Wrist,1.0
W38144,Stomach,1.0
W10357,Artery Blockage,1.0
W01E122733,Hiatal Hernia,1.0
W28304,External Beam Radiation,1.0
W01E120502,Oral Cancer,1.0
W01E119712,Diabetic Retinopathy,1.0
W01E125606,Pelvis,1.0
W01E121728,Asthmatic Airways,1.0
W01E119718,Torn Rotator Cuff,1.0
W32110,Lung,1.0
W01Y103365,Diverticulitis,1.0
W03341,Gastric Outlet Obstruction,1.0
W01E118356,Shoulder,1.0
W01E113268,Sebaceous Cyst,2.0
W01E126219,Hyperparathyroidism,1.0
W14804,Heart,1.0
W01E104654,Celiac Disease,1.0
W01Y103990,Urinary System,1.0
W01E132362,Kidney Stones,1.0
W01E131997,Concussion: Brain Injury,2.0
W01E107486,Advanced Atherosclerosis,2.75
W01E101654,Gallstones,1.0
W19338,Heart Attack,1.0
W01E128806,Gallbladder Anatomy,2.0
W01Y111771,Back Pain,3.0
W01E124080,Peripheral Artery Disease,1.0
W01E110496,Type 2 Diabetes - Glucose Absorption,1.0
W01Y103365,Diabetic Retinopathy,1.0
W01E128887,Insulin and Glucose,2.0
W26048,Inner Ear Infection,1.0
W31186,Gout,1.5
W19338,Elbow,4.0
W37995,Thyroid Nodules,1.0
W01Y112137,Shoulder,2.0
W01Y107678,Aortic Valve Stenosis,1.0
W01E131733,Blood Clot in Vein,1.0
W01E121932,Low Testosterone,2.0
W26981,Heart,2.25
W01E133283,Aortic Valve Stenosis,1.0
W01Y114438,Diabetic Foot Complications,1.0
W01E122976,Cardiac Catheterization,1.0
W01Y101515,Peripheral Artery Disease,1.0
W01Y102170,Leg,2.4
W26092,HIV/AIDS,3.0
W24224,Knee,1.0
W04103,Basal Cell Carcinoma (Gross),1.0
W01E104124,Gout,1.0
W01E134254,Systems,1.0
W01E130607,Colon Cancer,1.0
W01E117411,Heart,2.0
W26383,Knee,1.0
W25926,Small Cell Lung Cancer,1.0
W01E133272,McDonald's Criteria,3.0
W08884,Asthmatic Airways,1.5
W01E108993,Sinus,1.0
W01E105420,Vaginal Birth,2.0
W01E114315,Lung,1.0
W07330,Pancreatic Bile Duct,1.0
W01E114973,Blood Clot in Vein,1.0
W13857,Hepatitis C,1.0
W01E105770,Prostate Anatomy Tour,1.0
W11428,Pelvis,1.0
W01E134682,Osteoarthritis,1.0
W35822,Pancreas Anatomy,1.0
W20202,Colonoscopy,1.0
W01E116928,Colon Cancer,1.0
W01Y103998,Enlarged Parathyroid Gland,1.0
W01E130871,Teeth,1.0
W27361,HIV/AIDS,1.0
W01Y105544,Blood Clot in Vein,1.0
W09679,Endoscopy,1.0
W31222,Thyroid Cancer,1.0
W01E116938,Mole Mapping,2.0
W42774,Pancreas Anatomy,1.0
W15176,Ulcerative Colitis,1.0
W01E104654,Depression: Brain Activity,1.0
W01E110089,Adam Insulin ,1.0
W01Y101115,Psoriatic Arthritis,1.0
W49037,ADHD,1.0
W01E126996,Gout,1.0
W25257,Colon Polyps,1.0
W25382,Hypoglycemia,1.0
W01E126217,Pancreatic Bile Duct,1.0
W46628,Osteoarthritis,1.0
W11668,Strep Throat,1.0
W01Y103724,Abdomen,1.5
W01Y100672,Lung,2.0
W01E102656,Hypoparathyroidism,1.0
W10253,Vasculature,1.0
W43013,Gout,1.0
W01E108879,Urinary System,1.0
W01Y104447,Skin,1.0
W01Y104631,Neck,1.0
W01E108826,Teeth,2.0
W01E115303,C-Section,1.0
W37174,Diabetic Nerve Problem,1.0
W09892,Abdomen,1.0
W01E126654,Brain,1.0
W01E124896,Peripheral Artery Disease,1.5
W31084,Head,5.0
W06239,Kidney Cancer,1.0
W01Y101784,Neck,2.5
W09063,Critical Limb Ischemia,1.0
W10747,Spine,3.0
W01E110107,Urinary System,2.0
W01E122707,Mohs Surgery,1.0
W24348,Thorax,1.0
W01E116722,Diabetic Nerve Problem,1.0
W01E101654,GERD,1.0
W25257,Stomach Cross Section,1.0
W01E116903,Stomach,1.0
W00836,ALS,1.0
W01Y112143,Endometriosis,1.3333333333333333
W01E134234,Psoriasis,1.0
W01Y104631,Adam Insulin ,1.0
W01E111460,Neck,3.0
W01E131164,Prostate Brachytherapy,1.0
W15485,Insulin and Glucose,2.0
W01E100371,Heart,2.0
W42991,Spine,3.3333333333333335
W01Y104753,Pancreatic Cancer,1.0
W01Y100569,Diabetic Foot Complications,1.0
W01E115341,Stroke,1.0
W01Y103996,Insulin and Glucose,1.0
W19528,Head,1.0
W01Y103619,Low Testosterone,1.0
W01E115341,Stomach,1.0
W01Y106399,Knee,1.0
W13769,Diabetic Nerve Problem,1.0
W09544,Liver Cirrhosis,1.5
W01E118930,Barrett's Esophagus,1.0
W01E126736,Saccular Aneurysm,1.0
W01Y101124,Kidney,1.0
W01E126736,Dry Eye,1.0
W01E116936,Thyroid Nodules,1.0
W01Y111660,Urinary System,1.0
W04474,Myocardial Ischemia,1.0
W01E114435,Neck,1.0
W14086,Adam Insulin ,1.0
W01E101611,Ear,2.0
W01E100897,Thorax,1.0
W08353,Artery Blockage,1.5
W01Y101325,Diabetic Retinopathy,1.0
W04420,Cardiac Catheterization,1.0
W01E100406,Angina,1.0
W31186,Asthma Inhaler,3.3333333333333335
W01E111023,Migraine,1.0
W01E106637,Pancreatic Bile Duct,1.0
W01Y109414,Kidney Cancer,1.0
W15598,Myocardial Infarction,1.0
W01E129115,Pulmonary Hypertension,1.0
W01Y100875,Wrist,1.0
W01Y100555,Gallbladder Anatomy,1.0
W01Y100936,Heart,5.0
W26155,Wagner Classification,1.0
W01E100581,Dry Skin,1.0
W35815,COPD,2.0
W01E100371,Pancreas Anatomy,1.0
W20051,Insulin and Glucose,1.0
W01E115415,External Beam Radiation,1.0
W19275,Diverticulosis,1.0
W01Y103393,Stomach Cancer,2.0
W27635,Pelvis,1.0
W01E117744,Colon Cancer,2.0
W01E116714,Endoscopy,1.0
W01E111180,Breast Cancer,1.0
W01E115693,Osteoporosis,1.0
W01E108879,Concussion: Transected Neuron,1.0
W01E104345,Neck,2.0
W01E111386,Neck,1.0
W01E114594,Hemorrhoids,1.0
W01E110937,HIV/AIDS,1.0
W01E126295,Influenza,1.0
W13319,Diabetic Retinopathy,1.0
W01E115896,Mohs Surgery,1.0
W31115,Head,1.0
W01Y106731,Diabetic Foot Complications,1.0
W01Y103397,Influenza,1.0
W01Y112079,Leg,2.0
W11163,Heart,1.0
W01E128881,ADHD,1.0
W01Y101808,Reproductive System,1.0
W14341,Hypoparathyroidism,1.0
W01Y114432,Varicose Veins,1.0
W01E126634,Wagner Classification,1.0
W01E126460,Abdomen,1.0
W36790,Mastectomy,1.0
W01E128618,Ear,1.5
W01Y107678,Lymph Node Cross Section,1.0
W01Y114432,Ear,1.0
W11642,Barrett's Esophagus,1.0
W07652,Hiatal Hernia,1.0
W01E134713,Arm,1.0
W13360,Abdomen,1.0
W35821,Insulin and Glucose,1.0
W01E115984,Osteoporosis,2.0
W25845,Liver Cancer,1.0
W14193,Diabetic Nerve Problem,1.0
W01E105186,Pancreatic Bile Duct,1.0
W01E130951,Stye,1.0
W01E114964,Liver Cancer,1.0
W14017,Vasculature,1.0
W01E121591,Lung,1.0
W01E115449,Shoulder,1.0
W01Y113346,Rheumatoid Arthritis,1.0
W37714,Inguinal Hernia: Indirect,1.0
W03256,Epilepsy,1.0
W01E133972,Atrial Fibrillation with Conduction System,1.0
W01E116869,Knee,1.0
W15746,Pancreatic Bile Duct,1.0
W25845,High Blood Pressure,1.0
W01E123499,Diabetic Nerve Problem,1.0
W01Y104723,Endometriosis,1.0
W01E120491,Thyroid Nodules,2.0
W28924,Torn Rotator Cuff,1.0
W08070,C-Section,1.0
W01E110044,Liver,1.0
W19417,Thyroid Nodules,1.0
W01E111014,Abdomen,1.0
W31186,Diabetic Retinopathy,2.0
W01Y103558,Wagner Classification,1.0
W43148,Scoliosis,2.0
W01Y113812,Abdomen,2.0
W09710,Cardiac Catheterization,3.0
W01E119671,Eye,2.0
W10554,Spine,1.0
W01Y101615,Foot,2.0
W11407,Brain,1.0
W01E114930,Large Intestine Cross Section,3.0
W01E134187,Scoliosis,2.0
W26062,Colon Cancer,1.0
W25417,Colon Polyps,1.5
W01E134262,Tuberculosis,1.0
W01E114349,Non Hodgkins Lymphoma,1.0
W01E112653,Enlarged Parathyroid Gland,1.0
W01E119720,Thorax,1.0
W06514,Neck,1.0
W38784,Colonoscopy,1.0
W01E115335,Liver,2.0
W01E100467,Neck,1.0
W01Y111776,Leg,1.0
W04003,Heart,1.0
W01E102149,Wrist,1.0
W01Y109172,Hypercholesterolemia,1.0
W01E120695,Pancreatic Bile Duct,1.0
W01E120551,Aortic Valve Stenosis,1.0
W11580,Uterine Fibroids,2.0
W07330,Diabetic Nerve Problem,1.5
W01Y101425,Spine,1.0
W01E110702,Vasculature,3.0
W01E102149,Shoulder,3.5
W01E100885,Thyroid Cancer,1.0
W01E101155,Spine,1.6666666666666667
W35599,Glaucoma,1.0
W27361,Diabetic Foot Complications,1.0
W13724,Gastric Outlet Obstruction,1.0
W34647,Inner Ear Infection,1.0
W01E101638,Colonoscopy,1.0
W01Y104004,Vaginal Birth,1.0
W04480,Stomach Cross Section,1.0
W01E114412,Leg,1.0
W01E110324,Diabetic Foot Complications,1.0
W01E104028,Carpal Tunnel Syndrome,1.3333333333333333
W26836,Torn Rotator Cuff,1.0
W01E115702,Prostate Brachytherapy,1.0
W01E103620,Back Pain,1.0
W01E119655,Back Pain,1.0
W01E124027,Brain,1.0
W01E122010,Cataract,1.0
W01Y103634,Pancreatic Bile Duct,1.0
W28136,Pancreas Anatomy,1.0
W01E118839,Gallstones,1.0
W01Y101987,Thyroid Nodules,2.0
W01E118928,Asthma Inhaler,3.0
W01E106962,Breast Cancer,3.0
W01Y101298,ABCDE Moles,1.0
W27795,External Beam Radiation,2.0
W13978,Diabetes Type 2 Glucose Transport,1.0
W01Y105538,Artery Blockage,1.0
W01Y114435,Abdomen,1.0
W01Y101515,Leg,2.0
W01E110101,Peptic Ulcer Disease,1.0
W01Y111660,Deep Vein Thrombosis,2.0
W26048,Barrett's Esophagus,1.0
W01E105177,Lung,1.0
W26869,Brain,6.0
W01E128717,Brain,1.0
W01E125923,Pancreas Anatomy,2.0
W01E103572,Pelvis,1.0
W32210,Small Cell Lung Cancer,1.0
W19336,Pelvis,1.0
W01Y108894,Depression: Brain Activity,1.0
W01E128764,Common Cold,1.5
W01Y113125,Gallstones,1.0
W01E133411,Back Pain,2.0
W01E101084,Teeth,2.0
W05876,Systems,1.0
W01E101624,Basal Cell Carcinoma,1.0
W01Y115115,Back Pain,1.0
W31084,McDonald's Criteria,1.0
W01E114848,Thyroid Nodules,1.0
W01E119706,Hypoglycemia,1.0
W07448,Thyroid Nodules,2.0
W01E131001,Diabetes Type 1 Glucose Absorption,1.0
W26869,Ear,1.0
W01Y101641,Atherosclerosis,1.0
W14821,Stomach,1.0
W01E121534,Stye,1.0
W02445,Urinary System,1.0
W25799,Lymphatic System,2.3333333333333335
W43370,Implantable Port,1.0
W16081,Endoscopy,1.0
W01E123980,Diabetic Foot Complications,2.0
W01E116252,Cardiac Catheterization,1.0
W01E100643,Lung,1.0
W01Y113471,Atrial Fibrillation,1.0
W01E133698,Mastectomy,1.0
W01E124993,Appendicitis,1.0
W10164,Colonoscopy,1.0
W01E103355,Shingles,1.0
W35403,Reproductive,1.0
W26270,External Beam Radiation,1.0
W31184,Asthma Inhaler,1.0
W01E111608,Ventral Hernia,1.0
W25367,Neck,1.0
W01Y114270,Back Pain,1.0
W28453,Pancreas Anatomy,2.0
W01Y101276,Head,2.0
W01Y104970,Systems,4.0
W01E107096,Head,1.0
W01Y101864,Pancreatic Bile Duct,1.0
W01Y107402,Gallbladder Anatomy,1.0
W01E111600,Thyroid Nodules,4.0
W10383,Spine,1.0
W01E120267,Osteoarthritis,1.0
W34579,Cushing's Syndrome,1.0
W01Y107743,Vaginal Birth,1.0
W01E108930,Abdomen,1.0
W01E110487,High Blood Pressure,1.0
W02734,Liver,1.0
W01E100333,Gallstones,1.0
W01E120046,Torn Rotator Cuff,1.0
W05464,Aortic Valve Stenosis,2.0
W09016,Adam Insulin ,1.0
W01E107630,Pancreatic Cancer,2.0
W01Y104866,Hypoparathyroidism,1.0
W01E105640,Alzheimer's Disease,2.5
W01E116540,Pancreas Anatomy,1.0
W01Y109416,Atrial Fibrillation with Conduction System,1.0
W06938,Migraine,1.0
W46647,Colon Cancer,1.0
W01E111384,Thyroid Nodules,2.0
W00967,Colon Cancer,1.0
W07792,Vasculature,1.0
W08356,Endoscopy,2.0
W01Y108053,Liver Cancer,1.0
W01Y114182,Foot,2.0
W01E122407,Colon Polyps,1.0
W01Y100678,Knee,1.0
W25462,Heart,2.0
W01E103825,Deep Vein Thrombosis,1.0
W04215,Colon Polyps,1.0
W39534,Heart,3.6666666666666665
W36271,Stinging Insect Allergy,1.0
W28767,Thorax,1.5
W06040,Diabetes Type 1 Glucose Absorption,2.0
W06238,Smokers Lung,1.0
W01Y100074,Kidney,1.0
W01E114409,Torn Rotator Cuff,1.0
W01E107068,Pulmonary Edema,2.0
W09068,Depression: Brain Activity,1.0
W01Y103998,Pregnancy,1.0
W26606,Hiatal Hernia,1.0
W13404,Diverticulosis,1.0
W19434,Uterus,1.0
W01Y101036,Hypoparathyroidism,1.0
W01E122131,Oral Cancer,2.0
W25799,High Blood Pressure,1.0
W01E128039,Leg,1.0
W06293,Thorax,1.0
W01E124386,Spine,2.0
W01E116828,Spine,1.0
W01E133149,Diabetes Type 2 Glucose Transport,1.0
W01E115457,Pancreas Anatomy,2.0
W05452,Diabetic Foot Complications,1.0
W01E132548,Deep Vein Thrombosis,2.0
W01Y104004,Gastric Outlet Obstruction,1.0
W01E107352,Mammography,1.0
W01E112406,Gallstone Pancreatitis,1.0
W01E111659,Thyroid Nodules,1.0
W46506,Atrial Fibrillation with Conduction System,1.0
W01Y105538,Uterus,1.0
W01E134579,Urinary Tract Infection,4.0
W01E119713,HIV Life Cycle,1.0
W01E134714,Gout,1.0
W01E126197,Heart,2.0
W01E134141,Elbow,1.0
W01Y111654,Knee,1.0
W01E124993,Anal Fissure,1.0
W01Y100217,Hepatocellular Carcinoma,1.0
W01E107100,Diabetic Nerve Problem,1.0
W01Y106123,Colon Polyps,1.0
W01E111810,Neck,1.0
W38144,Spine,1.0
W24081,Vasculature,3.0
W01E118399,Acne Detailed,1.0
W01Y103356,Spine,2.0
W01E116903,Diabetic Retinopathy,1.0
W01E103931,Abdomen,1.0
W15122,Colonoscopy,1.0
W36528,Heart,2.0
W01E119655,Artery Blockage,1.0
W01E115403,Prostate Anatomy Tour,2.0
W01E116828,HIV Life Cycle,1.0
W01E134233,HIV/AIDS,1.0
W01Y103989,Pancreas Anatomy,1.0
W01E114349,Back Pain,1.0
W05941,Sinus,1.0
W01E108826,Asthma Inhaler,3.0
W01Y104852,Endoscopy,1.0
W04480,Mammography,1.0
W14989,Adam Insulin ,1.0
W01E128746,Systems,2.2
W01E122632,Abdomen,1.0
W01E128717,Inner Ear Infection,1.0
W01E112644,Gallstones,1.0
W19957,Diabetic Nerve Problem,1.0
W01E112191,Lymphatic System,1.0
W05623,Diabetes Type 2 Glucose Transport,2.5
W04613,Shoulder,3.0
W43801,Head,1.0
W01E103942,Scoliosis,1.0
W01E128803,Spine,1.0
W01Y104858,Back Pain,1.0
W01E133882,Influenza,2.0
W01E104230,Pancreatic Bile Duct,1.0
W01Y104982,Thorax,1.0
W01E120480,Cardiac Catheterization,1.0
W01Y101868,Pancreas Anatomy,2.0
W01E128039,Adam Insulin ,1.0
W01E128410,Gastric Outlet Obstruction,1.0
W28473,Hiatal Hernia,1.0
W01Y113247,Chemotherapy IV,2.0
W01E134238,Urinary System,1.0
W32110,Spine,2.0
W31532,Melanoma,1.0
W01E128408,Dry Eye,1.0
W01Y106327,Pelvis,1.0
W01E134179,Dry Eye,3.0
W01E120394,Abdomen,1.0
W01E112179,Cardiac Catheterization,1.0
W01E127856,Strep Throat,1.0
W01E123822,Pelvis,1.5
W01E130951,Head,1.0
W01E114267,Osteoporosis,1.0
W01E121367,Ulcerative Colitis,1.0
W31080,Malar Rash on Face,2.0
W01E106371,Varicose Veins,1.0
W10077,Knee,1.0
W01E122407,Gallbladder Anatomy,1.0
W15880,ALS,1.0
W46067,Rheumatoid Arthritis,1.0
W01Y112152,Smokers Lung,1.0
W01Y100579,Osteoporosis,1.0
W20100,Atrial Fibrillation with Conduction System,2.0
W37716,Pancreatic Cancer,1.0
W01Y114179,Head,1.0
W01E133195,Heart Failure,1.0
W10012,Colon,1.0
W08669,Hypercholesterolemia,1.0
W01E114739,Neck,1.0
W01E120363,Thyroid Nodules,2.0
W14255,Varicose Veins,1.0
W01E111391,Arm,1.0
W01Y100278,Pancreatic Bile Duct,1.0
W01E118977,Hemorrhoids,1.0
W01E113680,Scoliosis,1.0
W01Y112143,Stinging Insect Allergy,1.0
W15950,Diabetic Foot Complications,1.0
W31559,Diverticulitis,2.0
W25560,Diabetic Retinopathy,1.0
W01Y112152,Diabetic Nerve Problem,1.0
W01E115303,Common Cold,1.0
W43461,Cardiac Catheterization,3.0
W07833,Neck,1.0
W01E130071,Urinary System,4.0
W08066,High Blood Pressure,1.0
W01Y111772,Foot,1.0
W01E106980,Insulin and Glucose,2.5
W01Y105516,Colon,1.0
W01E126237,Systems,1.0
W14766,Teeth,4.0
W10148,Insulin and Glucose,1.0
W01E111064,Coronary Artery Disease,1.3333333333333333
W08291,Neck,3.0
W01E121150,Multiple Myeloma,1.0
W13225,ABCDE Moles,1.3333333333333333
W01E102149,Diabetic Foot Complications,1.0
W28770,Teeth,1.0
W01E118215,Endoscopy,1.0
W24905,Neck,2.0
W01Y105043,Hyperparathyroidism,1.0
W04142,Atrial Fibrillation with Conduction System,2.0
W27309,Celiac Disease,1.0
W01E110149,Large Intestine Cross Section,2.0
W24301,Brain,3.0
W01E115334,Irritable Bowel Syndrome,1.0
W01E120156,Mammography,1.0
W01E115449,Stye,1.0
W08736,Asthma Inhaler,1.0
W01E109897,Colon Cancer,1.0
W01E115641,Large Intestine Cross Section,1.0
W01E125612,Psoriatic Arthritis,1.0
W01E125243,Large Intestine Cross Section,1.0
W49019,Leg,1.0
W01E131213,Neck,1.0
W01Y107344,Blood Clot in Vein,1.0
W01E110852,Vasculature,1.0
W15780,Diabetic Nerve Problem,2.0
W01E106467,Torn ACL,2.0
W01E117277,Uterus,1.0
W01E112727,Insulin and Glucose,1.0
W04572,Gallstones,1.0
W01E118286,Gallbladder Anatomy,1.0
W01E131137,Pelvis,1.0
W15433,Diabetic Foot Complications,1.0
W14804,Pancreas Anatomy,1.0
W01E100919,Diabetic Foot Complications,1.0
W00967,Irritable Bowel Syndrome,1.0
W01E118070,Diabetic Foot Complications,1.5
W27804,Migraine,1.0
W31483,Diverticulosis,2.0
W01Y107678,Breast,2.0
W01E114976,Dry Eye,1.0
W07165,Neck,1.0
W01E104394,Ankylosing Spondylitis,1.0
W01E111969,Thorax,1.0
W01Y104825,Dry Skin,1.0
W01E121728,Influenza,1.0
W01E100325,Pancreatic Cancer,1.0
W01E106195,Stomach Cross Section,1.0
W01E107851,Ankylosing Spondylitis,1.0
W27925,Neck,1.0
W01E128884,Pancreas Anatomy,1.0
W15285,Prostate Cancer,2.0
W01E131888,Non Hodgkins Lymphoma,1.0
W01E103148,Cardiac Catheterization,1.0
W14708,Stomach,1.0
W01E118361,Hyperparathyroidism,1.0
W01E121207,Kidney Stones,2.0
W13319,Lung,1.0
W01Y105804,Hypoparathyroidism,1.0
W01E128034,Menopause,1.0
W27836,Outer Ear Infection,1.0
W01E100039,Neck,1.0
W01E114328,Depression: Brain Activity,2.0
W01Y109147,Gastric Outlet Obstruction,1.0
W08778,Advanced Atherosclerosis,1.0
W01E117411,Hyperparathyroidism,1.0
W01E113479,Brain,1.0
W01E117743,Wrist,2.0
W04290,Neck,1.0
W01E119605,Tracheoesophageal Fistula,1.0
W01Y104217,Diabetic Foot Complications,1.0
W19949,Scoliosis,1.0
W14493,Acute Bronchitis,1.5
W01E107352,COPD,1.0
W13265,Knee,2.0
W01E134173,Diabetic Nerve Problem,1.0
W01E106558,Brain,1.0
W08492,Low Testosterone,1.0
W01E128620,Diabetes Type 1 Glucose Absorption,1.0
W27408,Osteoarthritis,1.0
